location	year	taxon_key
42556	2007	24
42556	2010	24
42556	2015	24
42557	2005	3
42557	2006	24
42557	2009	24
42557	2010	24
42557	2010	26
42557	2013	24
42557	2017	24
42557	2020	24
42558	2009	24
42558	2014	24
42558	2019	24
42559	2001	10
42559	2001	18
42559	2001	26
42560	2020	10
42561	2014	24
42562	2007	12
42562	2017	24
42563	2011	26
42564	2007	6
42564	2007	15
42564	2007	26
42564	2010	5
42564	2010	10
42564	2010	15
42564	2010	16
42564	2010	24
42565	2007	10
42565	2007	21
42566	1995	3
42566	1995	10
42566	1995	15
42566	1995	26
42566	1995	27
42567	2014	24
42568	2005	34
42568	2012	28
42568	2014	24
42569	2017	12
42569	2017	24
42569	2017	26
42569	2018	3
42569	2018	15
42570	2003	7
42571	2019	10
42571	2020	7
42571	2020	12
42572	1993	5
42572	1993	10
42572	1993	15
42572	1993	26
42572	2003	16
42572	2005	3
42572	2005	5
42572	2005	10
42572	2005	12
42572	2005	16
42572	2005	26
42572	2005	27
42572	2009	24
42572	2009	26
42572	2010	21
42572	2011	5
42572	2011	10
42572	2014	24
42572	2017	5
42572	2017	10
42572	2017	15
42572	2017	24
42572	2017	26
42572	2019	26
42572	2020	26
42573	2010	16
42573	2017	34
42574	2013	24
42575	2009	24
42576	2015	10
42576	2015	24
42577	2007	24
42577	2011	10
42577	2011	24
42577	2011	26
42578	2010	3
42578	2010	24
42578	2010	26
42578	2012	10
42578	2013	10
42578	2014	24
42578	2017	24
42579	2007	24
42579	2013	24
42579	2014	24
42580	2007	24
42581	2004	16
42582	1995	26
42582	2018	2
42582	2018	24
42583	2006	3
42583	2006	15
42583	2006	26
42584	2009	3
42584	2009	24
42584	2009	26
42584	2010	3
42584	2010	21
42584	2010	24
42584	2010	26
42585	2002	12
42586	2016	24
42586	2017	24
42586	2019	5
42587	2018	24
42588	2015	15
42589	2009	24
42589	2012	24
42590	2006	18
42590	2018	21
42591	2016	10
42592	2008	24
42592	2016	10
42592	2016	24
42592	2016	26
42592	2018	16
42592	2020	10
42592	2020	12
42592	2020	24
42592	2020	34
42593	2011	3
42594	2009	24
42594	2011	10
42594	2011	24
42594	2013	15
42594	2013	24
42594	2013	26
42594	2014	24
42594	2015	10
42594	2015	26
42594	2016	18
42595	2011	10
42595	2017	15
42595	2017	24
42596	2016	26
42596	2019	18
42597	2020	15
42597	2020	26
42598	2009	24
42599	1990	3
42599	1990	12
42599	1999	10
42599	1999	26
42599	2000	3
42599	2000	5
42599	2000	10
42599	2000	12
42599	2000	18
42599	2000	21
42599	2001	6
42599	2001	10
42599	2001	12
42599	2001	15
42599	2001	18
42599	2009	2
42599	2009	10
42599	2010	10
42599	2012	6
42599	2012	12
42599	2012	16
42599	2012	24
42599	2012	26
42599	2015	26
42600	1990	3
42600	1990	12
42600	1999	10
42600	1999	12
42600	1999	26
42600	2008	24
42600	2010	6
42600	2010	10
42600	2010	12
42600	2010	24
42600	2010	26
42600	2011	6
42600	2011	10
42600	2011	15
42600	2011	21
42600	2011	24
42600	2011	26
42600	2013	15
42600	2013	16
42600	2013	24
42600	2013	26
42600	2015	24
42601	2013	12
42601	2013	24
42602	2005	16
42602	2007	24
42603	2007	3
42603	2007	10
42603	2007	12
42603	2007	26
42603	2007	34
42603	2009	3
42603	2009	5
42603	2009	15
42603	2009	24
42603	2009	26
42603	2010	3
42603	2010	15
42603	2010	21
42603	2010	24
42603	2010	26
42603	2011	3
42603	2011	5
42603	2011	10
42603	2011	12
42603	2011	15
42603	2011	24
42603	2011	26
42603	2013	24
42603	2015	26
42604	1998	18
42604	2003	18
42604	2009	26
42604	2010	3
42604	2010	21
42604	2010	24
42604	2010	26
42604	2015	6
42604	2017	6
42605	2014	10
42605	2014	24
42605	2014	26
42606	2007	24
42607	2019	5
42608	2006	3
42608	2006	24
42608	2011	24
42608	2011	26
42609	2008	24
42609	2012	3
42609	2012	5
42609	2012	10
42609	2012	24
42609	2012	26
42609	2017	10
42609	2017	15
42609	2017	26
42609	2018	34
42609	2019	10
42609	2019	15
42609	2019	26
42609	2019	34
42609	2020	15
42610	2015	24
42611	2009	24
42612	2017	10
42612	2017	15
42613	2005	3
42613	2005	26
42614	2007	3
42614	2007	10
42614	2010	10
42614	2010	26
42614	2012	24
42614	2015	24
42614	2016	24
42614	2016	26
42614	2019	15
42615	2016	5
42615	2017	24
42616	2009	24
42617	2014	24
42617	2016	24
42618	2010	26
42618	2019	26
42619	1998	10
42620	1999	18
42621	2017	24
42622	2014	24
42623	2011	24
42624	2015	26
42625	2007	3
42625	2007	21
42625	2007	26
42625	2009	24
42625	2013	26
42626	2018	16
42627	2010	24
42627	2013	24
42627	2017	24
42628	2015	24
42629	2015	24
42630	2015	24
42630	2016	26
42631	2000	12
42632	2015	24
42633	2016	3
42633	2016	24
42633	2016	26
42634	2003	5
42634	2003	7
42634	2003	12
42634	2003	26
42634	2003	34
42634	2004	10
42634	2004	15
42634	2004	16
42634	2004	18
42634	2004	26
42634	2005	6
42634	2005	16
42635	2010	24
42636	2013	24
42636	2018	24
42637	2005	3
42637	2005	26
42637	2010	24
42637	2013	24
42638	2009	24
42638	2013	24
42639	2014	24
42640	2016	7
42640	2016	24
42640	2018	24
42641	2017	24
42642	2012	34
42643	2016	24
42644	2009	24
42645	2001	3
42645	2001	5
42645	2001	10
42645	2001	12
42645	2001	21
42645	2001	26
42645	2001	34
42645	2002	3
42645	2002	5
42645	2002	10
42645	2002	12
42645	2002	26
42645	2002	34
42646	2008	24
42646	2019	3
42647	1996	2
42647	1996	3
42647	1996	5
42647	1996	10
42647	1996	11
42647	1996	26
42647	1996	27
42648	2005	3
42648	2005	5
42648	2005	10
42648	2005	25
42648	2005	26
42648	2015	24
42649	1996	3
42649	1996	10
42649	1996	26
42649	2016	26
42650	2010	26
42651	2007	24
42651	2016	24
42651	2017	16
42651	2018	24
42651	2020	12
42651	2020	26
42652	2006	16
42652	2010	16
42652	2010	24
42652	2017	26
42653	2015	24
42653	2019	24
42654	2014	24
42655	2009	3
42655	2009	24
42655	2009	26
42655	2010	3
42655	2010	21
42656	2010	26
42657	2020	26
42658	2006	3
42659	2009	24
42659	2010	24
42660	2019	10
42660	2019	12
42660	2019	26
42661	2014	24
42662	2018	24
42663	2018	24
42664	2019	10
42664	2019	26
42665	1996	3
42665	1996	6
42665	1996	10
42665	1996	12
42665	1996	26
42665	2002	6
42665	2002	10
42665	2003	2
42665	2003	3
42665	2003	6
42665	2003	15
42665	2003	18
42665	2003	26
42666	2013	26
42666	2015	24
42667	2016	10
42668	2010	24
42668	2010	26
42669	2017	6
42670	2017	15
42670	2019	10
42670	2019	24
42671	2015	26
42672	1995	10
42672	1995	26
42672	2006	10
42672	2006	21
42672	2006	26
42672	2017	24
42672	2018	24
42673	2020	10
42673	2020	24
42674	2019	24
42675	2018	6
42675	2018	10
42675	2018	11
42675	2018	12
42675	2018	15
42675	2018	18
42675	2018	24
42675	2018	26
42676	2011	24
42677	2009	10
42677	2009	26
42678	2005	26
42679	2019	10
42679	2019	34
42680	2008	24
42681	2010	24
42682	2009	24
42683	2014	26
42684	2018	10
42685	2013	24
42685	2014	3
42685	2014	12
42685	2014	24
42685	2014	26
42685	2015	15
42685	2016	24
42686	2019	24
42686	2020	12
42687	1993	3
42687	1993	26
42687	1993	28
42687	1997	26
42687	1997	28
42687	2006	10
42687	2006	26
42687	2009	16
42687	2009	24
42687	2009	28
42687	2010	10
42687	2017	26
42688	2011	21
42689	2014	24
42690	2018	24
42691	2020	24
42692	2011	24
42693	2015	18
42693	2015	26
42693	2019	18
42693	2019	24
42693	2019	26
42694	2019	26
42695	2012	5
42696	2013	24
42697	2005	3
42697	2005	15
42697	2005	26
42697	2008	3
42697	2011	10
42697	2011	16
42697	2012	3
42697	2012	10
42697	2012	24
42697	2012	26
42697	2012	28
42697	2013	3
42697	2013	10
42697	2013	24
42697	2013	28
42697	2014	3
42697	2014	7
42697	2014	26
42697	2016	18
42697	2016	24
42697	2017	3
42697	2017	10
42697	2017	12
42697	2017	15
42697	2017	24
42697	2018	10
42697	2018	26
42697	2019	6
42698	2014	26
42699	2006	24
42699	2016	24
42700	2020	3
42701	2003	26
42702	2013	10
42703	2013	10
42704	1998	5
42704	1998	10
42705	2006	5
42705	2006	26
42706	2007	24
42707	2009	24
42707	2009	26
42707	2019	26
42708	2014	24
42709	2004	27
42709	2015	3
42709	2015	5
42709	2015	12
42709	2015	24
42709	2017	12
42709	2017	15
42709	2018	2
42709	2018	26
42709	2019	10
42709	2019	12
42709	2019	18
42709	2020	3
42709	2020	10
42709	2020	15
42709	2020	34
42710	2005	3
42710	2005	26
42710	2013	24
42710	2013	26
42710	2014	3
42710	2014	21
42710	2014	24
42710	2014	26
42710	2015	3
42710	2015	12
42710	2015	14
42710	2015	24
42710	2015	26
42710	2015	34
42710	2016	3
42710	2016	12
42710	2016	24
42710	2017	24
42710	2017	26
42710	2018	2
42710	2018	10
42710	2018	24
42710	2018	26
42711	2017	10
42711	2017	15
42711	2017	24
42712	2017	24
42713	2009	26
42714	2013	10
42715	2008	24
42716	2015	24
42717	2009	26
42718	2019	26
42719	1996	10
42719	1996	11
42719	1996	18
42719	1996	26
42719	1996	34
42719	2018	24
42720	2005	26
42720	2010	24
42720	2015	3
42720	2015	5
42720	2015	24
42720	2016	24
42721	2011	24
42722	2009	24
42723	2015	26
42724	2002	26
42725	2020	26
42726	2001	26
42726	2002	3
42726	2002	15
42726	2002	27
42726	2003	2
42726	2003	3
42726	2003	10
42726	2003	26
42726	2004	3
42726	2004	10
42726	2004	15
42726	2004	26
42726	2004	34
42726	2005	3
42726	2005	12
42726	2005	15
42726	2005	18
42726	2005	21
42726	2005	26
42726	2006	3
42726	2006	10
42726	2006	15
42726	2006	18
42726	2006	26
42726	2006	34
42726	2007	26
42726	2008	24
42726	2008	26
42726	2009	10
42726	2009	21
42726	2009	24
42726	2009	26
42727	2008	18
42727	2015	24
42728	2006	26
42729	2011	26
42730	2014	3
42731	2004	3
42731	2004	5
42731	2004	12
42731	2004	16
42731	2004	28
42732	2004	21
42732	2005	15
42732	2005	21
42732	2008	24
42732	2011	3
42732	2011	10
42732	2011	12
42732	2011	24
42732	2011	26
42732	2015	24
42733	2005	15
42734	2017	26
42735	2009	3
42735	2009	24
42735	2009	26
42735	2017	10
42736	2019	24
42737	2009	26
42738	2007	24
42738	2008	24
42739	1995	12
42739	2009	5
42739	2009	16
42739	2009	26
42740	2007	34
42741	2002	26
42742	2008	24
42743	2008	26
42744	2015	10
42745	2020	26
42746	2016	15
42746	2019	6
42747	2020	10
42747	2020	12
42748	2017	24
42749	2015	24
42750	2018	5
42751	1996	26
42751	2006	18
42752	1990	10
42752	1990	21
42752	1990	26
42752	2007	16
42752	2007	26
42752	2015	6
42753	2008	26
42754	2014	24
42755	2010	3
42755	2010	10
42755	2010	24
42755	2010	26
42756	1998	15
42757	1998	10
42758	2007	34
42758	2009	24
42759	2010	26
42760	2014	24
42760	2019	26
42761	2008	24
42761	2016	24
42762	2009	3
42762	2013	24
42763	2015	24
42764	2014	26
42765	1998	10
42765	1998	11
42765	1998	18
42766	1993	11
42766	2006	11
42766	2012	26
42767	2006	26
42767	2019	5
42767	2019	26
42768	2014	15
42769	2016	6
42769	2016	12
42769	2016	34
42770	2020	26
42771	2002	26
42771	2017	10
42772	2006	26
42773	2018	14
42774	2013	6
42774	2013	10
42775	2006	15
42775	2006	26
42776	2006	10
42776	2006	18
42777	2015	26
42778	2010	24
42779	1990	10
42779	1990	11
42779	1990	15
42779	1990	26
42779	1990	34
42779	2010	24
42779	2010	26
42780	2011	26
42780	2015	24
42781	2005	10
42781	2005	16
42781	2006	5
42781	2006	16
42781	2007	10
42781	2007	16
42782	2019	24
42783	2018	26
42784	2017	18
42785	2013	15
42786	2005	10
42786	2005	26
42787	2008	3
42787	2008	24
42788	2015	24
42789	2007	24
42790	2007	24
42791	2020	26
42792	2014	24
42793	2011	26
42793	2011	34
42793	2012	3
42793	2012	10
42793	2012	16
42793	2012	24
42793	2012	34
42793	2013	3
42793	2013	24
42793	2013	26
42793	2013	34
42794	2009	26
42795	2006	10
42796	2009	24
42797	2005	26
42797	2013	3
42797	2013	6
42797	2013	10
42797	2013	12
42797	2013	18
42797	2013	21
42797	2013	24
42797	2020	10
42797	2020	15
42798	2013	6
42798	2013	12
42799	2006	10
42800	2006	10
42800	2006	15
42800	2006	18
42800	2006	26
42801	2006	10
42802	2006	3
42802	2006	10
42802	2006	15
42802	2006	18
42802	2006	26
42803	1990	3
42803	1990	10
42803	1990	15
42803	1990	26
42803	2016	26
42803	2017	24
42804	2013	26
42805	2007	21
42805	2007	34
42806	2008	24
42806	2012	24
42807	2010	16
42807	2010	24
42807	2010	26
42807	2011	3
42807	2011	10
42807	2011	24
42807	2011	26
42807	2016	3
42807	2016	24
42807	2016	26
42807	2017	24
42807	2018	24
42807	2018	26
42807	2019	26
42807	2020	3
42807	2020	26
42808	2002	3
42808	2003	3
42808	2003	12
42808	2003	34
42808	2005	26
42808	2005	34
42808	2006	34
42808	2007	3
42808	2017	24
42809	2013	24
42809	2018	24
42810	2008	3
42810	2008	5
42810	2008	12
42811	2008	10
42812	2009	26
42813	2008	2
42813	2008	24
42813	2008	26
42814	2017	24
42815	2018	24
42816	2014	24
42817	2011	26
42818	2011	3
42818	2011	24
42818	2011	26
42819	2018	26
42820	2017	4
42821	2010	21
42822	2009	24
42822	2019	21
42823	2008	3
42823	2008	24
42823	2010	18
42824	2006	16
42824	2007	16
42825	2010	3
42825	2010	26
42825	2020	26
42826	2006	3
42826	2006	10
42826	2006	18
42826	2006	26
42826	2010	16
42827	2006	10
42827	2006	15
42827	2006	26
42828	2006	10
42828	2006	26
42829	2006	10
42829	2006	18
42830	2006	16
42830	2007	24
42831	2013	24
42832	2017	24
42833	2002	34
42833	2006	5
42833	2006	12
42833	2006	26
42833	2007	3
42833	2007	24
42833	2010	26
42833	2017	24
42833	2018	24
42834	2017	24
42835	2006	10
42835	2006	15
42835	2006	18
42836	2008	24
42836	2010	3
42836	2010	10
42836	2010	15
42836	2010	24
42836	2010	26
42836	2011	10
42837	2017	24
42838	2019	26
42839	2017	24
42839	2017	26
42840	2003	5
42840	2013	21
42840	2018	24
42840	2020	26
42841	2020	26
42842	2012	24
42843	2010	24
42843	2012	24
42843	2018	10
42843	2020	3
42843	2020	10
42843	2020	11
42843	2020	24
42843	2020	26
42844	2008	3
42844	2008	5
42844	2008	24
42844	2020	26
42845	2008	26
42846	2007	21
42847	2006	16
42847	2010	26
42848	2008	24
42848	2010	3
42848	2010	26
42848	2020	24
42849	2013	6
42849	2013	10
42849	2013	15
42849	2013	26
42850	2000	15
42850	2000	26
42851	2011	26
42852	2006	10
42852	2006	15
42852	2006	26
42853	2006	10
42853	2006	15
42853	2006	18
42854	2008	24
42855	2010	24
42855	2019	24
42856	2005	16
42856	2007	24
42856	2009	24
42856	2009	26
42857	2019	5
42857	2019	24
42857	2019	26
42857	2019	34
42857	2020	3
42857	2020	10
42857	2020	15
42857	2020	24
42857	2020	26
42858	2016	24
42859	2020	26
42860	2005	12
42860	2011	24
42860	2011	26
42860	2016	24
42860	2018	24
42860	2018	26
42861	2007	24
42861	2015	24
42862	2020	24
42863	2009	26
42864	2006	16
42864	2007	3
42864	2007	5
42864	2007	10
42864	2007	16
42864	2007	24
42864	2007	26
42864	2008	3
42864	2008	5
42864	2008	10
42864	2008	16
42864	2008	24
42864	2008	26
42864	2009	3
42864	2009	5
42864	2009	10
42864	2009	24
42864	2009	26
42864	2010	3
42864	2010	6
42864	2010	12
42864	2010	15
42864	2010	16
42864	2010	24
42864	2010	26
42864	2020	3
42864	2020	5
42864	2020	10
42864	2020	12
42864	2020	16
42864	2020	18
42864	2020	21
42864	2020	24
42864	2020	26
42865	2006	28
42865	2008	24
42865	2009	6
42865	2009	26
42865	2010	5
42865	2010	18
42865	2010	26
42865	2015	18
42865	2017	10
42865	2020	3
42865	2020	6
42865	2020	10
42865	2020	24
42866	2008	3
42866	2008	10
42866	2008	12
42866	2008	24
42867	2000	3
42868	2011	24
42869	2017	24
42870	2016	26
42871	2020	3
42871	2020	24
42871	2020	26
42872	2020	24
42873	2009	24
42874	2008	26
42874	2009	15
42874	2009	32
42874	2015	24
42874	2015	26
42874	2019	26
42875	2008	32
42875	2009	16
42875	2009	26
42875	2009	29
42875	2009	32
42875	2009	34
42875	2016	32
42876	2009	24
42877	2016	24
42878	2020	3
42878	2020	12
42878	2020	24
42878	2020	26
42879	2011	3
42879	2011	24
42879	2011	26
42880	2010	26
42881	2009	5
42881	2009	24
42881	2009	26
42881	2019	24
42882	2002	15
42882	2002	26
42882	2008	12
42882	2009	26
42882	2015	26
42883	2008	34
42884	2014	26
42885	2004	3
42885	2004	10
42886	2000	3
42886	2000	10
42886	2000	12
42887	2000	10
42888	2015	26
42889	2009	3
42889	2019	26
42890	2008	2
42890	2019	24
42891	2010	3
42891	2010	16
42891	2010	34
42891	2020	24
42891	2020	26
42891	2020	34
42892	2011	24
42893	2019	26
42894	2009	26
42894	2019	26
42895	2014	3
42895	2014	5
42895	2015	21
42896	2014	24
42896	2016	24
42897	2015	24
42898	2007	24
42898	2016	24
42899	2016	24
42900	2016	24
42901	2015	24
42902	2016	10
42903	2014	26
42904	2018	3
42904	2018	18
42904	2018	26
42905	2009	3
42905	2009	24
42905	2009	26
42905	2014	24
42905	2015	24
42905	2016	24
42905	2019	26
42906	2009	2
42906	2009	10
42906	2009	24
42906	2009	26
42907	2009	3
42907	2015	10
42907	2015	24
42907	2016	3
42908	2010	24
42909	2014	24
42909	2020	24
42910	2011	24
42910	2014	24
42910	2014	26
42910	2017	24
42910	2017	26
42910	2018	26
42911	2007	24
42911	2010	24
42911	2010	28
42912	2014	24
42912	2014	26
42913	2007	24
42914	2009	24
42915	2011	10
42915	2014	24
42916	2011	24
42916	2013	10
42916	2018	24
42917	2020	15
42917	2020	26
42918	2003	26
42919	2002	18
42919	2002	26
42919	2010	18
42919	2010	24
42919	2010	26
42919	2020	5
42919	2020	6
42919	2020	12
42920	2018	24
42921	2018	24
42922	2013	24
42922	2013	26
42923	2015	24
42923	2019	10
42923	2019	26
42924	2002	34
42924	2005	3
42924	2005	12
42924	2005	26
42925	2012	24
42926	2019	26
42927	2005	16
42928	2005	3
42928	2005	10
42928	2005	26
42928	2007	24
42928	2007	26
42928	2008	24
42928	2009	24
42928	2010	10
42929	2019	24
42930	2011	24
42930	2014	24
42930	2016	24
42931	2003	5
42931	2003	7
42931	2003	12
42931	2003	34
42931	2014	24
42932	1993	11
42933	2018	26
42934	2009	26
42934	2010	24
42934	2013	26
42934	2019	3
42934	2019	24
42934	2019	26
42935	2014	10
42936	2005	16
42937	2003	26
42938	2014	24
42939	2009	24
42940	2008	24
42940	2009	24
42940	2018	24
42941	2009	24
42941	2010	24
42942	2019	26
42943	2001	34
42943	2002	12
42943	2002	34
42943	2005	3
42943	2005	5
42943	2005	12
42943	2005	26
42943	2005	34
42943	2013	24
42943	2014	3
42944	2007	24
42944	2016	24
42944	2019	24
42944	2019	26
42945	2020	24
42946	2007	24
42946	2009	24
42946	2009	26
42947	2009	24
42947	2013	15
42947	2019	10
42948	2015	24
42949	2007	24
42950	2017	18
42950	2017	26
42951	2007	24
42952	2018	21
42953	2008	24
42954	2020	26
42955	2020	26
42956	2002	26
42956	2016	26
42956	2017	10
42957	2016	26
42958	2013	24
42958	2013	26
42958	2017	24
42959	2015	24
42960	2010	26
42961	2012	24
42961	2019	5
42961	2019	24
42961	2019	26
42961	2020	26
42962	2018	24
42963	2013	24
42964	2019	2
42964	2019	6
42964	2019	10
42964	2019	24
42964	2019	26
42964	2019	27
42965	2002	3
42965	2002	34
42965	2015	24
42965	2017	24
42966	2008	24
42966	2012	26
42966	2013	24
42966	2015	24
42966	2017	24
42966	2019	24
42966	2019	26
42967	2012	24
42967	2019	24
42968	2019	6
42968	2019	24
42968	2019	26
42969	2007	24
42969	2014	10
42969	2019	26
42970	2006	24
42971	2010	24
42971	2011	24
42972	2020	26
42973	2005	26
42974	2011	3
42975	2014	24
42976	2013	3
42977	2010	26
42978	2014	26
42979	2014	3
42979	2014	26
42980	2010	26
42980	2014	24
42981	2014	24
42982	2013	24
42983	2007	24
42984	2018	24
42985	2009	24
42985	2019	26
42986	2007	24
42986	2017	34
42987	2005	3
42987	2005	6
42987	2005	10
42987	2005	11
42987	2005	15
42987	2005	26
42987	2008	26
42988	2008	16
42988	2008	34
42989	2015	24
42990	2020	10
42990	2020	24
42990	2020	26
42991	2005	3
42992	1990	26
42993	2013	26
42994	2013	3
42994	2016	26
42995	2014	24
42995	2016	26
42995	2020	24
42995	2020	26
42996	2007	24
42996	2010	24
42996	2014	24
42997	2015	24
42998	2007	24
42999	2014	21
43000	2013	24
43000	2016	24
43000	2017	24
43001	2019	18
43002	2019	26
43003	2008	15
43003	2008	21
43003	2008	24
43003	2008	26
43003	2009	5
43003	2009	15
43003	2009	16
43003	2009	24
43003	2009	26
43003	2009	28
43003	2015	24
43003	2018	24
43003	2018	26
43004	2008	7
43004	2008	12
43004	2008	15
43004	2008	16
43004	2008	24
43004	2008	28
43004	2008	34
43004	2009	24
43004	2009	28
43004	2017	24
43005	2014	15
43005	2017	10
43005	2018	26
43006	2010	10
43006	2010	24
43006	2010	26
43006	2020	6
43007	2014	26
43008	2013	6
43008	2013	10
43008	2013	24
43009	2013	6
43009	2013	12
43009	2013	24
43010	2007	24
43011	2014	24
43012	2013	15
43012	2013	24
43013	2014	3
43013	2014	24
43013	2015	24
43013	2016	24
43014	1999	18
43014	2010	24
43014	2012	24
43014	2015	24
43014	2017	24
43014	2018	24
43015	2015	24
43016	2016	24
43017	2017	24
43018	2002	16
43019	2019	24
43019	2019	26
43020	2007	24
43020	2015	4
43020	2015	14
43020	2015	28
43021	2016	24
43022	2008	3
43022	2008	26
43022	2009	6
43022	2009	12
43022	2009	16
43023	2009	10
43024	2014	3
43024	2014	24
43025	2014	24
43026	2020	26
43027	2009	24
43027	2011	21
43028	2006	24
43028	2007	24
43028	2013	24
43029	2010	28
43029	2020	10
43029	2020	24
43029	2020	26
43030	2019	10
43030	2019	18
43030	2019	24
43030	2020	6
43031	2013	26
43031	2014	24
43031	2020	26
43032	2014	24
43032	2015	24
43032	2016	3
43033	2006	16
43033	2006	18
43034	2012	24
43035	2015	10
43035	2015	15
43035	2015	18
43035	2015	26
43036	2010	26
43037	2014	26
43038	2014	24
43038	2016	15
43039	2012	24
43040	2007	10
43040	2015	6
43041	2017	24
43042	2014	24
43042	2014	26
43043	2009	24
43043	2013	24
43044	2019	24
43045	2007	24
43045	2015	24
43046	2007	24
43046	2009	24
43046	2011	5
43046	2017	24
43046	2017	26
43046	2018	24
43046	2018	26
43046	2019	5
43046	2019	6
43046	2019	10
43046	2019	24
43046	2019	26
43046	2020	34
43047	2013	24
43047	2014	24
43047	2015	10
43047	2015	12
43047	2015	28
43047	2019	24
43048	2014	24
43049	2016	24
43050	2020	26
43051	2007	24
43052	2007	4
43053	2013	24
43053	2013	26
43054	2007	24
43054	2020	26
43055	2010	24
43055	2012	24
43056	2012	24
43057	2010	26
43058	2012	10
43058	2012	24
43058	2012	26
43058	2013	10
43058	2013	24
43058	2013	26
43058	2014	3
43058	2014	6
43058	2014	10
43058	2014	15
43058	2014	24
43058	2014	26
43058	2015	10
43058	2015	24
43058	2015	26
43058	2017	16
43058	2018	12
43058	2018	24
43058	2018	26
43058	2019	16
43058	2019	24
43058	2020	12
43058	2020	15
43058	2020	26
43059	2007	24
43059	2014	24
43059	2018	24
43060	2009	24
43061	2007	24
43061	2019	24
43062	2014	10
43062	2014	21
43062	2014	24
43062	2014	26
43062	2016	10
43062	2016	21
43063	2010	24
43064	2005	15
43064	2005	26
43065	2018	26
43066	2019	26
43066	2020	28
43067	1994	3
43067	1994	10
43067	1994	15
43067	1994	26
43067	2008	24
43067	2015	24
43067	2020	24
43068	1996	3
43068	1996	10
43068	1996	18
43068	1996	26
43068	2006	3
43068	2006	7
43068	2006	10
43068	2006	12
43068	2006	15
43068	2006	16
43068	2006	18
43068	2006	26
43068	2006	34
43068	2017	24
43069	2005	21
43069	2006	24
43069	2010	24
43069	2014	26
43070	1996	3
43070	1996	5
43070	1996	12
43070	1996	15
43070	1996	26
43070	2015	24
43070	2020	10
43070	2020	26
43071	2007	16
43071	2007	24
43071	2017	24
43072	2007	26
43072	2017	12
43072	2017	24
43073	2013	24
43074	2020	26
43075	2019	24
43075	2019	26
43076	2016	24
43077	2006	24
43078	2015	24
43079	2014	24
43080	2017	24
43081	2014	24
43082	2019	24
43083	1999	26
43083	2018	21
43083	2018	26
43084	2008	18
43084	2008	24
43084	2008	26
43084	2012	24
43084	2013	6
43084	2015	6
43084	2015	10
43084	2015	16
43084	2015	24
43084	2015	26
43084	2016	6
43084	2016	26
43085	2004	5
43085	2004	6
43085	2004	10
43085	2004	12
43085	2004	15
43085	2004	16
43085	2004	18
43085	2004	21
43085	2004	26
43085	2004	28
43085	2005	16
43085	2006	16
43085	2006	24
43085	2007	16
43085	2008	6
43085	2008	10
43085	2008	24
43085	2008	26
43085	2008	34
43085	2009	6
43085	2009	16
43085	2009	24
43085	2014	10
43085	2014	15
43085	2014	24
43085	2014	26
43085	2015	26
43085	2017	10
43085	2017	26
43085	2019	2
43085	2019	6
43085	2019	16
43085	2019	24
43085	2019	26
43085	2020	12
43085	2020	16
43085	2020	24
43085	2020	26
43086	2005	16
43086	2010	5
43086	2010	24
43086	2010	26
43086	2011	26
43086	2014	24
43086	2014	26
43086	2015	24
43086	2015	26
43086	2020	10
43086	2020	26
43087	2005	12
43087	2005	26
43087	2006	3
43087	2006	5
43087	2006	10
43087	2006	15
43087	2006	16
43087	2006	18
43087	2006	24
43087	2006	26
43087	2006	34
43087	2007	16
43087	2008	5
43087	2008	24
43087	2008	26
43087	2008	34
43087	2009	7
43087	2009	16
43087	2009	21
43087	2009	26
43087	2010	3
43087	2010	12
43087	2010	15
43087	2010	16
43087	2010	24
43087	2010	26
43087	2010	34
43087	2011	10
43087	2011	24
43087	2011	34
43087	2013	3
43087	2013	4
43087	2013	16
43087	2013	18
43087	2013	24
43087	2014	3
43087	2014	10
43087	2014	24
43087	2014	26
43087	2015	3
43087	2015	5
43087	2015	16
43087	2015	24
43087	2016	3
43087	2016	10
43087	2016	24
43087	2016	26
43087	2017	12
43087	2017	16
43087	2017	24
43087	2017	34
43087	2018	10
43087	2018	24
43087	2018	26
43087	2019	6
43087	2019	24
43087	2019	26
43087	2020	6
43087	2020	10
43087	2020	15
43087	2020	16
43087	2020	24
43087	2020	26
43088	2010	24
43089	2020	6
43089	2020	18
43089	2020	26
43090	2009	24
43091	2007	24
43091	2016	24
43091	2018	24
43091	2019	15
43091	2019	24
43092	2007	24
43092	2013	24
43093	2017	26
43094	2017	11
43095	2009	6
43095	2009	26
43096	1999	3
43097	2006	2
43097	2006	18
43097	2006	26
43097	2019	26
43098	1996	3
43098	1996	5
43098	1996	10
43098	1996	12
43098	1996	18
43098	1996	26
43098	1996	34
43098	2010	21
43098	2020	24
43099	2013	24
43099	2015	24
43099	2017	26
43100	2017	24
43101	2007	26
43101	2019	10
43101	2020	5
43101	2020	10
43101	2020	24
43101	2020	26
43102	2007	24
43102	2013	24
43103	2004	3
43104	2009	24
43105	2010	26
43106	2019	24
43107	2020	18
43108	2008	26
43109	2006	16
43109	2007	6
43109	2007	26
43109	2008	16
43109	2010	3
43109	2010	7
43109	2010	10
43109	2010	16
43109	2010	26
43109	2011	10
43109	2011	26
43109	2011	34
43109	2018	21
43109	2020	16
43109	2020	21
43110	2000	15
43110	2000	26
43110	2007	24
43110	2014	24
43110	2015	3
43110	2018	16
